Word	SAT	GSL	Og350	Og850	OgInt	OgNSt	Sw35	Sw207	Fry1k	Ox3k
remind_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remind 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remind _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reminiscence	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reminiscence_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remiss	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remiss_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remission	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remission_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remnant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remnant_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remonstrance	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remonstrance_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remonstrate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remonstrate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remorse	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remorse_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remote 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remote _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
removal 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
removal _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remove 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remove _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remuneration	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remuneration_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remunerative	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remunerative_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rend	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rend_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
render	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
render_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rendition	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rendition_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renegade	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renegade_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renegade_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renege	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renege_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renounce	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renounce_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renovate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renovate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renown	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renown_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renowned	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
renowned_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rent	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
rent_N	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
rent 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
rent _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repair	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
repair_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
repair 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repair _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reparable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reparable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reparation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reparation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repast	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repast_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repeal	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repeal_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repeat	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repeat_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repeat 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repeat _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repeated	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
repeated_V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
repeated 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repeated _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repeatedly 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repeatedly _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repel	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repel_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repellent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repellent_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repellent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repercussion	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repercussion_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repertoire	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repertoire_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repetition	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repetition_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replace	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replace_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replace 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
replace _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
replenish	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replenish_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replete	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replete_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replica	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replica_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replicate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replicate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reply	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reply_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reply 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reply _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
report	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
report_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
report 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
report _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reporter 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reporter _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repository	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repository_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprehensible	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprehensible_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
represent	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
represent_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
represent 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
represent _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
representative	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
representative_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
representative 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
representative _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
repress	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repress_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprieve	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprieve_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprieve_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprimand	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprimand_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprimand_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprisal	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprisal_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprise	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprise_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reproach	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reproach_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reproachful	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reproachful_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprobate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprobate_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reproduce	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reproduce_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reproduce 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reproduce _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reproduction	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reproduction_N	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reprove	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprove_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
republic	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
republic_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repudiate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repudiate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repugnant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repugnant_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repulsion	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
repulsion_N	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reputable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reputable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reputation	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reputation_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reputation 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reputation _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reputed	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reputed_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
request	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
request_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
request 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
request _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
requiem	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
requiem_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
require 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
require _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
requirement 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
requirement _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
requisite	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
requisite_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
requite	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
requite_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rescind	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rescind_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rescue	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rescue_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rescue 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
rescue _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
research 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
research _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resentment	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resentment_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reservation 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reservation _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reserve	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reserve_N	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reserve 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reserve _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resident 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resident _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
residual	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
residual_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
residue	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
residue_N	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
resign	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resign_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resignation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resignation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resigned	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resigned_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resilience	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resilience_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resilient	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resilient_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resist	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resist_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resist 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resist _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resistance	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
resistance_N	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
resistance 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resistance _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resolute	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resolute_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resolution	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
resolution_N	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
resolve	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resolve_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resolve 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resolve _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resonant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resonant_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resort 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resort _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resource 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resource _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
respect	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
respect_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
respect 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
respect _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
respiration	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
respiration_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
respite	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
respite_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resplendent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resplendent_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
respond 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
respond _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
response 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
response _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
responsibility 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
responsibility _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
responsible	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
responsible_J	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
responsible 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
responsible _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
responsiveness	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
responsiveness_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rest	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
rest_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
rest 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
rest _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restaurant	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
restaurant_N	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
restaurant 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restaurant _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restitution	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
restitution_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
restive	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
restive_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
restore 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restore _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restraint	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
restraint_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
restrict 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restrict _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restricted 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restricted _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restriction 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
restriction _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
result	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
result_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
result 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
result _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
result _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
resume	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resume_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resumption	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resumption_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resurge	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resurge_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resurgence	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resurgence_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retail	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
retail_N	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
retain	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retain_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retain 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
retain _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
retaliate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retaliate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retaliation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retaliation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retentive	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retentive_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reticence	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reticence_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reticent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reticent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retinue	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retinue_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retire	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retire_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retire 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
retire _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
retired 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
retired _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
retirement 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
retirement _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
